Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,Area_in_Hectares,Production_in_Tons,Crop_Yield_tons_ha,pH
28/1/2020,14:30:00,Lettuce,2.085,31.31,26.82,42.35,2.08,3.09,3.26,6.68
28/1/2020,16:45:00,Lettuce,2.8,25.77,27.19,48.51,4.16,7.6,4.33,6.6
28/1/2020,19:15:00,Lettuce,2.26,29.09,10.94,47.72,3.22,7.17,0.94,5.69
28/1/2020,21:30:00,Lettuce,0,31.03,21.59,40.03,2.89,2.38,0.84,5.6
29/1/2020,0:00:00,Lettuce,0,28.55,16.71,44.62,2.36,7.75,0.79,6.9
29/1/2020,2:30:00,Lettuce,0,31.4,14.5,46.34,0.91,0.45,1.03,6.67
29/1/2020,4:45:00,Lettuce,0,29.86,23.68,46.94,0.76,3.6,-0.36,5.89
29/1/2020,7:15:00,Lettuce,0.535,26.31,23.5,43.74,4.01,5.11,0.98,5.6
29/1/2020,9:30:00,Lettuce,0.39,31.25,14.06,42.24,4.24,6.15,1.01,5.79
29/1/2020,12:00:00,Lettuce,2.875,24.71,15.88,41.71,3.87,8.3,3.37,6.49
29/1/2020,14:30:00,Lettuce,0.575,30.54,28.9,44.57,2.29,5.11,2.78,6.83
29/1/2020,16:45:00,Lettuce,1.625,25.35,11.19,52.28,0.49,5.21,2.44,6.61
29/1/2020,19:15:00,Lettuce,1.34,23.03,28.89,43.38,1.45,4.89,3.47,5.47
29/1/2020,21:30:00,Lettuce,0,24.05,20.14,47.63,4.02,8.9,1.08,6.92
30/1/2020,0:00:00,Lettuce,0,26.96,29.19,47.55,3.4,6.05,3.83,6.6
30/1/2020,2:30:00,Lettuce,0,26.9,11.42,48.71,3.85,3.49,3.27,6.03
30/1/2020,4:45:00,Lettuce,0,25.05,14.72,49.14,5.01,6.09,-0.23,5.2
30/1/2020,7:15:00,Lettuce,1.735,30.25,15.24,45.95,1.18,3.99,2.61,5.94
30/1/2020,9:30:00,Lettuce,2.565,24.48,14.63,48.19,3.71,8.46,0.3,6.86
30/1/2020,12:00:00,Lettuce,1.195,27.05,26.05,44.8,2.83,6.49,1.68,6.47
30/1/2020,14:30:00,Lettuce,2.64,23.42,10.84,44.05,3.05,8.94,5.19,5.43
30/1/2020,16:45:00,Lettuce,1.245,27.75,20.09,48.68,4.56,3.15,3.74,6.07
30/1/2020,19:15:00,Lettuce,1.345,28.25,29.42,49.07,4.04,6.33,4.19,6.48
30/1/2020,21:30:00,Lettuce,0,24.11,15.15,42.89,2.98,8.81,0.51,6.02
31/1/2020,0:00:00,Lettuce,0,29.36,14.15,45.98,2.53,3.71,4.43,5.64
31/1/2020,2:30:00,Lettuce,0,28.11,12.98,42.33,1.71,3.55,4.96,6.4
31/1/2020,4:45:00,Lettuce,0,25.26,25.69,49.88,4.1,6.36,3.02,5.71
31/1/2020,7:15:00,Lettuce,2.65,24.1,19.47,49.37,3.14,3.34,4.75,5.55
31/1/2020,9:30:00,Lettuce,1.91,29.43,17.67,49.49,4.49,0.97,2.89,5.67
31/1/2020,12:00:00,Lettuce,1.42,28.59,26.77,44.56,2.58,5.27,0.47,5.42
31/1/2020,14:30:00,Lettuce,0.42,26.17,10.97,44.98,1.15,6.87,3.21,6.34
31/1/2020,16:45:00,Lettuce,0.09,24.11,11.9,41.43,0.17,10.86,0.33,5.15
31/1/2020,19:15:00,Lettuce,0.355,31.23,11.22,41.62,0.88,0.82,4.4,5.62
31/1/2020,21:30:00,Lettuce,0,26.48,17.76,45.49,3.65,4.52,4.68,6.01
1/2/2020,0:00:00,Lettuce,0,28.84,27.35,48.38,3.68,3.39,1.59,5.81
1/2/2020,2:30:00,Lettuce,0,29.83,10.11,42.08,1.93,1.09,1.38,6.34
1/2/2020,4:45:00,Lettuce,0,27.08,25.93,45.19,0.44,10.01,3.78,5.98
1/2/2020,7:15:00,Lettuce,0.725,25.51,24.72,45.72,4.74,6.73,1.57,5.17
1/2/2020,9:30:00,Lettuce,2.86,30.47,12.28,46.49,5.02,6.08,3.1,5.58
1/2/2020,12:00:00,Lettuce,1.165,28.11,28.94,45.23,2.41,7.72,3.22,6.81
1/2/2020,14:30:00,Lettuce,2.995,27.6,26.45,38.75,4.18,0.98,1.43,5.45
1/2/2020,16:45:00,Lettuce,2.19,29.71,19.44,48.11,4.79,0.91,4.2,6.85
1/2/2020,19:15:00,Lettuce,1.445,26.83,20.78,41.07,2.36,6.43,3.73,5.62
1/2/2020,21:30:00,Lettuce,0,30.99,28.94,49.53,3.16,3.22,0.86,6.85
2/2/2020,0:00:00,Lettuce,0,26.96,18.2,46.54,3.84,5.1,3.75,6.85
2/2/2020,2:30:00,Lettuce,0,29,18.64,36.08,2.64,7.53,1.11,6.34
2/2/2020,4:45:00,Lettuce,0,24.24,20.15,37.52,4.66,8.01,0.07,5.36
2/2/2020,7:15:00,Lettuce,1.79,28.33,10.87,40.97,4.54,1.36,0.34,6.76
2/2/2020,9:30:00,Lettuce,0.835,29.5,18.56,42.26,3.2,9.71,0.88,5.76
2/2/2020,12:00:00,Lettuce,2.62,27.91,11.35,45.37,1.98,4.95,3.94,6.57
2/2/2020,14:30:00,Lettuce,0.27,28.23,17.52,42.62,0.9,5.03,0,5.23
2/2/2020,16:45:00,Lettuce,2.16,28.34,24.3,42.11,3.95,2.01,0.78,5.19
2/2/2020,19:15:00,Lettuce,1.79,27.93,22.16,37.81,4.73,4.13,4.72,5.05
2/2/2020,21:30:00,Lettuce,0,28.02,17.68,48.77,0.15,3.84,0.61,5.99
3/2/2020,0:00:00,Lettuce,0,31.79,11.28,37.74,2.63,9.03,2.08,6.81
3/2/2020,2:30:00,Lettuce,0,31.76,19.7,44.18,2.09,10,1.41,5.06
3/2/2020,4:45:00,Lettuce,0,25.62,28.56,51.11,2.24,6.92,0.42,5.12
3/2/2020,7:15:00,Lettuce,0.42,25.62,29.53,48.62,2.8,4.19,2.61,5.15
3/2/2020,9:30:00,Lettuce,2.405,29.22,17.05,44.93,1.48,8.38,0.29,5.57
3/2/2020,12:00:00,Lettuce,0.705,28.81,20.53,45.76,1.78,4.1,1.61,6.2
3/2/2020,14:30:00,Lettuce,2.125,26.5,14.92,45.36,3.59,4.41,1.59,6.09
3/2/2020,16:45:00,Lettuce,1.445,26.48,24.92,44.08,4.02,4.84,1.41,6.97
3/2/2020,19:15:00,Lettuce,2.605,30.43,20.02,48.93,1.44,2.23,0.11,6.44
3/2/2020,21:30:00,Lettuce,0,31.29,13.24,42.93,5.14,8.34,3.04,5.59
4/2/2020,0:00:00,Lettuce,0,31.43,25.89,48.48,1.27,-2.17,4.94,6.73
4/2/2020,2:30:00,Lettuce,0,26.19,18.99,47.02,2.43,8.02,1.13,5.74
4/2/2020,4:45:00,Lettuce,0,26.12,18.14,38.51,1.81,6.71,4.04,6.69
4/2/2020,7:15:00,Lettuce,2.66,29.64,11.58,49.79,2.92,3.38,3.5,6.26
4/2/2020,9:30:00,Lettuce,0.58,26.22,24.46,42.68,2.34,0.92,1.99,6.41
4/2/2020,12:00:00,Lettuce,2.45,30.76,20.61,45.18,3.68,4.27,0.67,5.69
4/2/2020,14:30:00,Lettuce,2.98,26.03,15.13,45.16,4.13,8.26,1.15,5.76
4/2/2020,16:45:00,Lettuce,1.955,26.62,22.33,41.71,3.44,4.59,3.32,6.45
4/2/2020,19:15:00,Lettuce,1.395,25.07,21.14,42.87,2.1,3.54,3.5,6.23
4/2/2020,21:30:00,Lettuce,0,28.43,17.2,48.57,2.06,3.01,-0.69,6.74
5/2/2020,0:00:00,Lettuce,0,28.49,15.91,39.85,0.41,-0.12,-0.05,6.72
5/2/2020,2:30:00,Lettuce,0,25.47,20.06,41.37,2.48,3.26,3.13,6.33
5/2/2020,4:45:00,Lettuce,0,30.18,22.16,43.41,3.78,8.85,2.86,5.17
5/2/2020,7:15:00,Lettuce,2.79,27.68,22.91,40.64,1.51,5.3,1.85,5.09
5/2/2020,9:30:00,Lettuce,1.865,26.78,29.69,46.5,3.43,3.69,2.39,5.07
5/2/2020,12:00:00,Lettuce,0.125,28.92,29.03,46.41,0.68,1.93,4.38,6.41
5/2/2020,14:30:00,Lettuce,1.815,31.53,14.61,44.86,2.16,3.79,3.71,5.95
5/2/2020,16:45:00,Lettuce,2.555,28.93,25.64,42.01,2.27,7.15,3.86,6.87
5/2/2020,19:15:00,Lettuce,2.765,30.36,23.76,47.19,1.54,8.97,0.59,5.83
5/2/2020,21:30:00,Lettuce,0,25.99,20.32,45.52,2.55,5.13,4.45,6.29
6/2/2020,0:00:00,Lettuce,0,25.35,20.4,45.21,2.48,10.65,1.72,6.12
6/2/2020,2:30:00,Lettuce,0,26.21,14.8,45.99,4.29,3.16,5.23,6.66
6/2/2020,4:45:00,Lettuce,0,29.35,16.29,43.64,1.72,2.77,4.12,6.11
6/2/2020,7:15:00,Lettuce,2.435,30.6,14.66,44.89,3.59,9.3,5.04,5.75
6/2/2020,9:30:00,Lettuce,1.14,30.03,12.69,40.34,5.66,12.79,3.73,5.91
6/2/2020,12:00:00,Lettuce,0.57,29.72,24.76,43.22,2.12,5.92,3.8,6.86
6/2/2020,14:30:00,Lettuce,0.77,31.35,14.78,42.52,1.5,3.07,3.96,5.86
6/2/2020,16:45:00,Lettuce,0.59,29.61,10.54,41.7,2.51,6.5,2.67,6.87
6/2/2020,19:15:00,Lettuce,2.87,28.24,11.43,44.77,0.67,7.76,4.04,5.5
6/2/2020,21:30:00,Lettuce,0,31.41,17.77,48.73,1.75,1.7,1.73,6.58
7/2/2020,0:00:00,Lettuce,0,25.99,29.37,40.83,4.32,6.3,0.03,6.02
7/2/2020,2:30:00,Lettuce,0,27.28,16.88,47.64,2.21,6.74,4.34,5.3
7/2/2020,4:45:00,Lettuce,0,31.23,12.66,47.15,1.65,2.87,1.63,6.22
7/2/2020,7:15:00,Lettuce,2.675,28.67,17.24,50.11,3.4,-0.54,1.3,5.55
7/2/2020,9:30:00,Lettuce,2.9,31.03,14.28,43.54,3.53,10.25,1.44,5.15
7/2/2020,12:00:00,Lettuce,1.79,27.85,26.92,43.05,4.6,5.84,1.5,6.19
7/2/2020,14:30:00,Lettuce,1.59,28.91,21.47,42.81,3.24,4.42,2.34,6.64
7/2/2020,16:45:00,Lettuce,0.855,30.63,24.09,39.29,3.65,3.09,-0.74,5.31
7/2/2020,19:15:00,Lettuce,0.96,27.16,27.17,41.19,0.76,7.28,2.15,5.17
7/2/2020,21:30:00,Lettuce,0,28.64,21.38,40.79,2.89,7.66,3.92,6.22
8/2/2020,0:00:00,Lettuce,0,31.87,15.22,42.58,0.39,3.66,4.81,6.49
8/2/2020,2:30:00,Lettuce,0,26.5,27.3,49.24,1.77,1.24,-0.83,6.81
8/2/2020,4:45:00,Lettuce,0,25.58,10.57,51.42,2.36,6.82,0.48,6.9
8/2/2020,7:15:00,Lettuce,0.185,25.47,27.86,48.16,1.37,0.57,2,6.36
8/2/2020,9:30:00,Lettuce,0.71,29.6,19.16,46.81,3.91,4.94,2.98,5.88
8/2/2020,12:00:00,Lettuce,0.75,29.88,13.61,50,2.2,0.9,0.44,5.48
8/2/2020,14:30:00,Lettuce,2.6,23.95,29.45,41.87,4.9,1.23,1.92,6.46
8/2/2020,16:45:00,Lettuce,1.04,25.82,12.32,41.42,4.53,4.5,4.29,6.94
8/2/2020,19:15:00,Lettuce,1.955,24.78,18.96,46.48,3.4,7.58,0,5.23
8/2/2020,21:30:00,Lettuce,0,23.32,28.2,48.46,3.03,6.14,1.29,5.22
9/2/2020,0:00:00,Lettuce,0,28.96,14.97,42.62,4.62,10.92,0.72,5.26
9/2/2020,2:30:00,Lettuce,0,31.02,27.96,45.41,1.75,3.99,4.68,6.09
9/2/2020,4:45:00,Lettuce,0,28.9,24.92,40.37,2.3,8.38,2.92,5.17
9/2/2020,7:15:00,Lettuce,1.54,24.3,20.78,48.85,1.79,3.37,0.3,5.66
9/2/2020,9:30:00,Lettuce,1.96,26.22,11.42,43.48,0.71,7.09,4.9,5.32
9/2/2020,12:00:00,Lettuce,1.685,28.03,19.05,50.85,2.1,2.72,0.41,5.25
9/2/2020,14:30:00,Lettuce,0.54,24.83,14.85,43.86,0.38,10.56,4.75,5.33
9/2/2020,16:45:00,Lettuce,1.285,26.9,17.09,37.8,2.95,3.68,1.64,5.9
9/2/2020,19:15:00,Lettuce,2.53,23.79,21.89,48.22,4.6,5.07,2.06,6.34
9/2/2020,21:30:00,Lettuce,0,25.01,11.28,51.04,3.56,2.54,4.99,5.12
10/2/2020,0:00:00,Lettuce,0,26.94,20.74,47.59,1.34,4.21,4.81,6.25
10/2/2020,2:30:00,Lettuce,0,26,18.54,49.5,5.26,8.61,4.61,6.78
10/2/2020,4:45:00,Lettuce,0,23.83,29.3,46.15,3.35,7.31,-0.5,5.93
10/2/2020,7:15:00,Lettuce,2.17,25.71,19.25,40.45,1.43,11.13,3.5,6.31
10/2/2020,9:30:00,Lettuce,2.195,29.86,21.78,44.37,4.75,3.64,3.18,5.35
10/2/2020,12:00:00,Lettuce,2.34,31.31,29.27,39.77,3.25,10.09,4.84,5.46
10/2/2020,14:30:00,Lettuce,0.96,31.17,24.7,49.32,4.06,1.35,5.39,6.92
10/2/2020,16:45:00,Lettuce,0.15,24.44,19.68,45.97,0.95,3.15,1.71,6.75
10/2/2020,19:15:00,Lettuce,1.185,25.77,20.18,44.29,2.18,7.68,-0.11,5.15
10/2/2020,21:30:00,Lettuce,0,31.23,11.93,46.47,1.5,3.82,1.09,6.17
11/2/2020,0:00:00,Lettuce,0,23.15,18.18,42.03,4.63,2.01,1.53,6.52
11/2/2020,2:30:00,Lettuce,0,29.86,29.92,46.95,2.1,1.84,5.46,6.18
11/2/2020,4:45:00,Lettuce,0,27.71,11.43,44.06,3.15,9.88,1.26,6.08
11/2/2020,7:15:00,Lettuce,0.805,27.48,22.5,42.55,4.97,4.48,0.33,6.29
11/2/2020,9:30:00,Lettuce,0.14,26.37,11.66,36.93,4.76,9.41,0.95,5.18
11/2/2020,12:00:00,Lettuce,2.69,30.88,18.69,45.54,4.06,5.58,3.19,6.61
11/2/2020,14:30:00,Lettuce,0.35,24.69,23.61,47.94,4.55,8.49,-0.26,6.68
11/2/2020,16:45:00,Lettuce,2.535,25.7,13.21,39.01,3.64,7.88,2.03,6.8
11/2/2020,19:15:00,Lettuce,0.11,24.01,18.24,46.08,1.65,11.35,5.19,6.53
11/2/2020,21:30:00,Lettuce,0,26.94,19.54,48.56,1.3,2.43,2.53,6.38
12/2/2020,0:00:00,Lettuce,0,25.9,28.02,45.83,4.92,6.85,1.87,5.63
12/2/2020,2:30:00,Lettuce,0,28.03,22.1,44.02,2.22,1.7,4.25,6.86
12/2/2020,4:45:00,Lettuce,0,26.47,21.1,40.53,3.46,4.89,-0.66,6.98
12/2/2020,7:15:00,Lettuce,1.27,31.35,24.49,41.41,1.21,6.11,3.32,6.36
12/2/2020,9:30:00,Lettuce,1.445,31.48,23.59,47.73,0.51,3.52,4.71,6.11
12/2/2020,12:00:00,Lettuce,0.01,27.51,21.98,41.35,2.88,1.31,2.59,6.61
12/2/2020,14:30:00,Lettuce,1.52,26.41,27.56,43.71,2.01,5.57,0.21,5.48
12/2/2020,16:45:00,Lettuce,2.21,30.54,27.23,40.36,3.65,9.45,3.79,6.54
12/2/2020,19:15:00,Lettuce,2.985,29.93,17.03,46.4,4.53,6.02,1.26,6.16
12/2/2020,21:30:00,Lettuce,0,27.34,25.43,42.31,1.8,3.53,0.83,6.22
13/2/2020,0:00:00,Lettuce,0,28.38,12.94,43.52,4.19,8.07,2.91,6.28
13/2/2020,2:30:00,Lettuce,0,23.65,28.92,45.84,0.91,-0.09,4.6,5.14
13/2/2020,4:45:00,Lettuce,0,26.45,14.71,46.93,3.42,8.67,3.69,6.38
13/2/2020,7:15:00,Lettuce,2.625,31,28.62,48.99,3.85,8.86,3.68,5.02
13/2/2020,9:30:00,Lettuce,1.72,27.26,29.25,52.27,0.23,2.85,4.43,6.67
13/2/2020,12:00:00,Lettuce,2.925,29.78,18.75,45.7,2.06,8,2.65,6.8
13/2/2020,14:30:00,Lettuce,0.14,30.05,19.08,39.48,3.2,10.59,3.64,5.66
13/2/2020,16:45:00,Lettuce,1.76,29,10.47,41.58,1.05,3.98,1.68,6.21
13/2/2020,19:15:00,Lettuce,0.44,23.4,10.69,43.02,1.87,3.6,1.09,5.59
13/2/2020,21:30:00,Lettuce,0,31.76,29.54,42.51,2.03,2.83,0.66,6.14
14/2/2020,0:00:00,Lettuce,0,31.39,12.75,43.53,4.07,3.41,1.45,6.19
14/2/2020,2:30:00,Lettuce,0,26.77,11.74,46.85,1.34,3.03,4.2,5.81
14/2/2020,4:45:00,Lettuce,0,24.34,11.78,48.64,3.62,0.33,2.51,6.62
14/2/2020,7:15:00,Lettuce,0.18,25.25,17.52,39.19,3.29,4.05,0.7,6.08
14/2/2020,9:30:00,Lettuce,1.33,24.77,10.26,41.34,1.24,4.94,2.62,5.96
14/2/2020,12:00:00,Lettuce,0.185,23.16,14.26,44.02,4.34,1.54,0.48,5.3
14/2/2020,14:30:00,Lettuce,0.405,24,16.55,46.63,3.14,0.04,3.76,6.03
14/2/2020,16:45:00,Lettuce,1.94,24.16,28.58,43.34,2.8,5.06,3.8,5.27
14/2/2020,19:15:00,Lettuce,2.755,29.01,18.42,44.64,1.53,3.93,2.97,5.32
14/2/2020,21:30:00,Lettuce,0,29.62,21.21,45.6,3.16,7.56,4.88,5.33
15/2/2020,0:00:00,Lettuce,0,25.26,13.26,44.88,4.2,0.57,0.26,6.28
15/2/2020,2:30:00,Lettuce,0,30.86,13.53,42.61,3.68,8.12,0.6,6.98
15/2/2020,4:45:00,Lettuce,0,25.5,25.67,41.81,2.86,2.41,0.99,6.01
15/2/2020,7:15:00,Lettuce,1.16,23.68,20.72,48.67,0.98,11.71,3.04,5.65
15/2/2020,9:30:00,Lettuce,0.975,28.69,10.9,44.18,2.15,1.63,4.43,6.98
15/2/2020,12:00:00,Lettuce,0.56,24.92,19.84,36.43,2.01,8.67,2.56,6.18
15/2/2020,14:30:00,Lettuce,2.69,31.48,24.54,48.3,4.12,5.63,-0.66,6.85
15/2/2020,16:45:00,Lettuce,0.265,28.22,27.43,45.34,1.05,3.71,3.6,6.19
15/2/2020,19:15:00,Lettuce,0.455,26.71,10.57,46.94,1.38,8.37,1.83,5.3
15/2/2020,21:30:00,Lettuce,0,29.82,21.36,41.91,1.83,1.74,3.98,5.06
16/2/2020,0:00:00,Lettuce,0,30.93,19.05,40.31,2.21,1.12,3.91,5.94
16/2/2020,2:30:00,Lettuce,0,27.02,10.04,42.41,3.75,2.17,1.36,5.36
16/2/2020,4:45:00,Lettuce,0,25.69,16,47.8,3.89,6.31,1.94,6.18
16/2/2020,7:15:00,Lettuce,0.105,30.37,13.9,43.97,2.81,6.92,1.65,6.01
16/2/2020,9:30:00,Lettuce,0.915,24.87,27.4,49.89,2.97,-0.95,0.67,5.5
16/2/2020,12:00:00,Lettuce,2.825,27.38,26.95,44.08,0.78,8.07,3.28,6.59
16/2/2020,14:30:00,Lettuce,0.14,31.88,23.94,42.55,0.96,5.84,2.75,5.24
16/2/2020,16:45:00,Lettuce,2.87,25.43,15.56,44.01,3.01,0.56,1.3,5.74
16/2/2020,19:15:00,Lettuce,2.495,29.07,28.73,43.24,3.34,8.67,2.56,5.29
16/2/2020,21:30:00,Lettuce,0,28.79,20.4,42.96,2.76,2.42,3.83,6.02
17/2/2020,0:00:00,Lettuce,0,29.14,29.53,48.81,3.59,3.91,0.7,5.42
17/2/2020,2:30:00,Lettuce,0,29.33,27.61,45.02,3.01,10.96,5.71,5.12
17/2/2020,4:45:00,Lettuce,0,23.67,21.21,43.01,3.23,8.95,1.03,6.33
17/2/2020,7:15:00,Lettuce,1.65,31.34,10.75,45.03,3.65,10.39,1.2,5.01
17/2/2020,9:30:00,Lettuce,2.565,24.07,10.35,42.16,4.07,2.62,2.52,6.53
17/2/2020,12:00:00,Lettuce,2.72,31.73,18.53,48.6,1.01,9.09,3.95,6.69
17/2/2020,14:30:00,Lettuce,2.715,27.89,24.07,49.73,3.64,5.21,0.95,6.07
17/2/2020,16:45:00,Lettuce,0.285,28.57,28.88,46.04,1.84,10.1,1.6,5.16
17/2/2020,19:15:00,Lettuce,2.805,28.31,25.07,43.71,2.7,7.88,3.59,5.05
17/2/2020,21:30:00,Lettuce,0,28.3,29.69,50.86,3.8,0.67,1.02,6.52
18/2/2020,0:00:00,Lettuce,0,26.22,29.13,50.14,2.01,4.92,0.07,5.21
18/2/2020,2:30:00,Lettuce,0,31.11,15.61,39.42,0.91,5.9,2.35,5.87
18/2/2020,4:45:00,Lettuce,0,27.92,24.76,45.61,4.49,11.25,1.42,6.74
18/2/2020,7:15:00,Lettuce,2.52,25.8,13.26,44.02,1.67,1.81,2.16,5.66
18/2/2020,9:30:00,Lettuce,1.49,24.79,21.49,43.54,3.06,5.44,3.86,5.19
18/2/2020,12:00:00,Lettuce,2.465,31.89,17.47,46.94,0.48,5.51,1.87,5.48
18/2/2020,14:30:00,Lettuce,2.4,23.59,21.28,43.15,3.67,6.83,4.15,5.86
18/2/2020,16:45:00,Lettuce,2.78,27.52,21.04,43.09,0.46,6.52,3.84,6.13
18/2/2020,19:15:00,Lettuce,0.29,30.2,15.12,42.31,1.05,2.23,4.74,5.8
18/2/2020,21:30:00,Lettuce,0,30.77,20.98,45.69,2.43,8.88,-0.04,5.91
19/2/2020,0:00:00,Lettuce,0,28.66,24.89,41.16,4.36,2.15,-0.53,6.55
19/2/2020,2:30:00,Lettuce,0,25.28,24.07,43.63,4.58,3.88,3,5.67
19/2/2020,4:45:00,Lettuce,0,31.8,15.57,48.79,0.58,0.15,4.82,6.52
19/2/2020,7:15:00,Lettuce,0.01,25.01,23.4,44.02,4.08,4.91,2.19,5.1
19/2/2020,9:30:00,Lettuce,1.765,27.13,25.21,39.49,3.14,7.61,1.88,6.99
19/2/2020,12:00:00,Lettuce,1.24,24.79,28.89,45.89,4.63,8.78,2.5,6.33
19/2/2020,14:30:00,Lettuce,2.51,26.16,15.93,42.15,4.04,1.53,2.71,5.57
19/2/2020,16:45:00,Lettuce,1.105,31.38,26.94,50.62,4.11,8.22,3.52,6.66
19/2/2020,19:15:00,Lettuce,2.785,29.57,25.2,45.22,3.99,7.23,2.17,6.89
19/2/2020,21:30:00,Lettuce,0,29.25,15.88,41.34,4.03,4.38,2.71,6.26
20/2/2020,0:00:00,Lettuce,0,31.72,27.16,49.07,1.01,10.89,4.86,6.16
20/2/2020,2:30:00,Lettuce,0,23.93,21.47,47.59,4.93,1.82,5.18,6.39
20/2/2020,4:45:00,Lettuce,0,26.59,15.62,43.71,4.05,7.68,4.29,5.64
20/2/2020,7:15:00,Lettuce,2.985,26.39,15.86,40.86,4.95,3.18,1.2,5.84
20/2/2020,9:30:00,Lettuce,1.11,25.46,10.81,42.36,2.54,1.58,3.4,6.98
20/2/2020,12:00:00,Lettuce,0.125,24.52,13.58,44.41,4.39,1.91,0.44,5.16
20/2/2020,14:30:00,Lettuce,1.89,23.09,26.04,44.06,1.68,1.78,3.39,5.4
20/2/2020,16:45:00,Lettuce,2.15,29.38,29.95,43.6,5.09,1.69,3.95,5.61
20/2/2020,19:15:00,Lettuce,1.79,26.44,10.21,40.51,1.46,2.57,0.97,5.43
20/2/2020,21:30:00,Lettuce,0,28.16,20.17,46.45,0.78,7.11,-0.21,5.89
21/2/2020,0:00:00,Lettuce,0,30.24,11.97,41.12,3.8,8.27,3.12,5.53
21/2/2020,2:30:00,Lettuce,0,28.9,18.89,47.02,3.63,6.38,4.65,6.16
21/2/2020,4:45:00,Lettuce,0,27.02,27.31,43.01,4.22,3.21,1.66,6.69
21/2/2020,7:15:00,Lettuce,0.935,30.96,18.07,47.02,3.51,0.27,2.43,6.1
21/2/2020,9:30:00,Lettuce,2.13,30.9,19.36,44.18,0.94,5.37,3.61,6.32
21/2/2020,12:00:00,Lettuce,0.705,25.53,23.69,43.99,3.96,5.74,2.28,6.84
21/2/2020,14:30:00,Lettuce,2.225,25.72,12.36,47.91,0.95,6.45,3.62,5.56
21/2/2020,16:45:00,Lettuce,0.78,25.92,20.41,44.24,4.47,1.63,1.59,5.4
21/2/2020,19:15:00,Lettuce,2.625,28.03,10.92,46.28,2.77,5.84,2.57,6.25
21/2/2020,21:30:00,Lettuce,0,30.74,19.69,48.67,3.9,9.6,5.08,6.62
22/2/2020,0:00:00,Lettuce,0,28.49,23.17,37.7,2.3,5.16,1.63,6.86
22/2/2020,2:30:00,Lettuce,0,29.36,16.55,44.88,3.26,3.98,4.16,5.83
22/2/2020,4:45:00,Lettuce,0,30.17,29.87,48.05,2.14,0.6,4.09,6.62
22/2/2020,7:15:00,Lettuce,1.195,27.87,20.8,42.43,0.53,4.38,3.91,6.16
22/2/2020,9:30:00,Lettuce,1.23,31.97,10.42,41.3,0.87,3.05,1.1,6.28
22/2/2020,12:00:00,Lettuce,1.545,24.65,26.2,44.17,3.94,5.23,2.34,6.27
22/2/2020,14:30:00,Lettuce,2.64,28,15.53,41.4,0.7,4.01,3.9,6.16
22/2/2020,16:45:00,Lettuce,1.315,31.08,23.84,44.86,4.46,5.07,2.66,5.26
22/2/2020,19:15:00,Lettuce,2.46,26.33,22.61,48.42,3.39,1.76,4.2,5.41
22/2/2020,21:30:00,Lettuce,0,24.5,13.64,46.8,1.56,6.04,1.69,6.54
23/2/2020,0:00:00,Lettuce,0,24.62,14.87,43.35,3.74,4.82,4.42,5.34
23/2/2020,2:30:00,Lettuce,0,27.64,13.16,45.4,1.43,5.49,3.66,5.12
23/2/2020,4:45:00,Lettuce,0,23.6,21.02,46.03,0.74,9.85,0.1,6.47
23/2/2020,7:15:00,Lettuce,1.075,23.35,27.55,51.86,1.28,3.28,2.52,5.01
23/2/2020,9:30:00,Lettuce,1.14,23.07,14.76,44.43,1.01,4.93,4.48,5.33
23/2/2020,12:00:00,Lettuce,0.365,30.56,16.78,44.11,0.82,9.08,1.74,5.82
23/2/2020,14:30:00,Lettuce,2.325,31.38,11.73,47.97,1.49,5.66,2.27,6.74
23/2/2020,16:45:00,Lettuce,0.01,24.93,11.93,42.45,4.96,0.7,3.79,5.94
23/2/2020,19:15:00,Lettuce,1.51,25.06,22.97,51.02,1.23,5.94,1.94,5.18
23/2/2020,21:30:00,Lettuce,0,30.8,29.16,46.12,1.97,3.41,2.43,6.51
24/2/2020,0:00:00,Lettuce,0,28.23,17.5,49.89,3.83,7.27,3.83,6.84
24/2/2020,2:30:00,Lettuce,0,26.07,25.66,43.05,3.25,7.98,4.69,5.62
24/2/2020,4:45:00,Lettuce,0,23.08,16.45,44.34,1.1,9.12,-0.23,5.57
24/2/2020,7:15:00,Lettuce,1.275,30.71,21.27,38.87,3.02,4.76,4.35,6.61
24/2/2020,9:30:00,Lettuce,1.9,28.15,23.9,41.11,3.62,7.14,1.64,6.5
24/2/2020,12:00:00,Lettuce,1.795,23.68,18.28,48,1.71,3.63,1.56,6.84
24/2/2020,14:30:00,Lettuce,0.025,24.1,24.67,44.2,1.91,1.97,1.13,6.74
24/2/2020,16:45:00,Lettuce,2.31,23.02,27.48,38.89,0.99,10.09,1.73,5.13
24/2/2020,19:15:00,Lettuce,2.22,30.38,10.83,47.96,3.67,6.99,2.98,6.4
24/2/2020,21:30:00,Lettuce,0,28.33,17.74,48.27,2.32,6.14,1.29,5.92
25/2/2020,0:00:00,Lettuce,0,24,26.35,44.25,4.8,9.67,2.27,5.35
25/2/2020,2:30:00,Lettuce,0,24.18,13.64,50.37,0.95,8.59,1.13,6.63
25/2/2020,4:45:00,Lettuce,0,24.96,26.62,45.17,4.84,3.26,3.75,5.63
